date,open,low,high,close,volume
2023-05-08 11:00:00,172.04,171.98,172.37,172.18,19739
2023-05-08 10:00:00,173.35,171.96,173.63,171.96,65003
2023-05-05 16:00:00,173.67,173.67,173.67,173.67,11462
2023-05-05 15:00:00,174.53,173.42,174.71,173.74,222370
2023-05-05 14:00:00,174.25,174.005,174.75,174.53,116795
2023-05-05 13:00:00,173.33,173.23,174.22,174.22,89431
2023-05-05 12:00:00,173.01,172.74,173.55,173.26,63475
2023-05-05 11:00:00,173.35,172.8253,173.7,172.97,103541
2023-05-05 10:00:00,173.81,173.1336,174.07,173.31,97872
2023-05-04 16:00:00,172.36,172.36,172.36,172.36,18486
2023-05-04 15:00:00,172.03,171.78,173.05,172.36,234738
2023-05-04 14:00:00,171.99,171.57,172.31,172.015,90784
2023-05-04 13:00:00,171.85,171.61,172.1969,171.8711,117053
2023-05-04 12:00:00,171.365,170.91,171.84,171.84,68945
2023-05-04 11:00:00,171.29,170.3,172.17,171.425,119026
2023-05-04 10:00:00,171.59,171.24,172.395,171.355,178366
2023-05-03 16:00:00,173.34,173.34,173.34,173.34,23745
2023-05-03 15:00:00,175.235,173.06,175.34,173.34,310473
2023-05-03 14:00:00,176.08,174.71,176.29,175.26,160996
2023-05-03 13:00:00,177.235,176.05,177.35,176.165,89425
2023-05-03 12:00:00,176.82,176.41,177.2,177.2,71526
2023-05-03 11:00:00,177.02,175.69,177.15,176.88,109025
2023-05-03 10:00:00,179.355,175.6,179.43,177.01,314145
2023-05-02 16:00:00,174.28,173.1,174.28,173.1,36195
2023-05-02 15:00:00,173.74,173.36,174.52,174.27,522628
2023-05-02 14:00:00,172.2462,172.24,173.96,173.782,224490
2023-05-02 13:00:00,170.66,170.57,172.41,172.22,154043
2023-05-02 12:00:00,169.97,169.63,170.67,170.67,105661
2023-05-02 11:00:00,169.2901,167.66,170.0,169.91,167146
2023-05-02 10:00:00,171.29,168.58,171.29,169.39,246957
2023-05-01 16:00:00,168.78,168.78,168.78,168.78,120850
2023-05-01 15:00:00,168.88,168.14,169.03,168.68,423080
2023-05-01 14:00:00,169.15,168.47,169.219,168.82,87668
2023-05-01 13:00:00,169.345,169.13,169.54,169.155,75394
2023-05-01 12:00:00,169.24,169.225,169.77,169.3,91231
2023-05-01 11:00:00,169.13,168.6901,169.28,169.19,83561
2023-05-01 10:00:00,168.99,168.3,169.42,169.1697,89522
2023-04-28 16:00:00,167.84,167.84,167.84,167.84,44452
2023-04-28 15:00:00,167.23,167.11,167.84,167.84,204729
2023-04-28 14:00:00,168.05,166.96,168.14,167.185,95984
2023-04-28 13:00:00,168.18,167.93,168.2317,168.05,71335
2023-04-28 12:00:00,167.865,167.7,168.2603,168.22,65394
2023-04-28 11:00:00,167.5,167.06,167.895,167.895,83006
2023-04-28 10:00:00,166.85,166.71,168.19,167.46,93287
2023-04-27 16:00:00,166.16,166.16,166.16,166.16,22024
2023-04-27 15:00:00,165.71,165.385,166.265,166.17,226399
2023-04-27 14:00:00,164.9,164.67,165.69,165.675,70104
2023-04-27 13:00:00,164.4,164.3633,165.0,164.87,49764
2023-04-27 12:00:00,164.65,164.151,164.76,164.36,36511
2023-04-27 11:00:00,163.58,163.45,164.645,164.5574,61152
2023-04-27 10:00:00,164.01,163.665,164.352,163.68,55269
2023-04-26 16:00:00,162.58,162.58,162.58,162.58,19878
2023-04-26 15:00:00,162.47,162.11,162.85,162.57,228387
2023-04-26 14:00:00,162.72,162.35,162.98,162.49,46790
2023-04-26 13:00:00,163.36,162.66,163.57,162.77,41039
2023-04-26 12:00:00,163.54,163.04,163.85,163.3,41669
2023-04-26 11:00:00,163.4,163.4,163.99,163.535,45256
