date,open,low,high,close,volume
2023-05-08 11:00:00,194.9,194.66,195.41,194.75,24122
2023-05-08 10:00:00,196.44,194.16,196.44,194.94,80873
2023-05-05 16:00:00,196.75,196.75,196.75,196.75,34988
2023-05-05 15:00:00,196.79,196.23,197.1,196.68,293869
2023-05-05 14:00:00,195.4056,195.295,197.02,196.76,85144
2023-05-05 13:00:00,194.3581,194.3581,195.8,195.405,90634
2023-05-05 12:00:00,194.9,193.635,195.16,194.39,128062
2023-05-05 11:00:00,196.14,194.7474,196.14,194.94,138926
2023-05-05 10:00:00,196.315,195.8442,197.6425,196.0437,148865
2023-05-04 16:00:00,194.4,190.99,194.4,190.99,30362
2023-05-04 15:00:00,194.45,194.23,195.61,194.45,490476
2023-05-04 14:00:00,196.01,194.265,196.01,194.39,222927
2023-05-04 13:00:00,195.365,194.91,196.28,195.96,177503
2023-05-04 12:00:00,193.93,193.93,195.99,195.365,169578
2023-05-04 11:00:00,195.88,193.62,196.16,193.95,213693
2023-05-04 10:00:00,194.3,194.03,196.42,195.77,318874
2023-05-03 16:00:00,191.97,191.97,192.64,192.64,16027
2023-05-03 15:00:00,195.3,191.6,195.43,191.94,497673
2023-05-03 14:00:00,196.79,194.91,197.22,195.3,162748
2023-05-03 13:00:00,196.42,196.32,197.45,196.88,100229
2023-05-03 12:00:00,195.835,195.76,197.2,196.2949,102383
2023-05-03 11:00:00,194.72,194.27,195.92,195.835,107229
2023-05-03 10:00:00,196.01,194.345,196.38,194.795,146216
2023-05-02 16:00:00,196.13,196.13,196.13,196.13,16100
2023-05-02 15:00:00,196.98,195.68,197.13,196.08,440282
2023-05-02 14:00:00,197.1775,195.8301,197.35,196.935,147191
2023-05-02 13:00:00,197.11,196.628,197.71,197.115,154398
2023-05-02 12:00:00,197.53,196.62,197.64,197.16,169759
2023-05-02 11:00:00,198.6,197.12,198.69,197.58,279923
2023-05-02 10:00:00,200.98,198.45,201.3691,198.61,337590
2023-05-01 16:00:00,199.5,199.5,199.5,199.5,61562
2023-05-01 15:00:00,201.1,199.36,201.23,199.43,677775
2023-05-01 14:00:00,201.91,200.9,201.935,201.03,174089
2023-05-01 13:00:00,202.36,201.8901,202.54,201.9001,171097
2023-05-01 12:00:00,202.94,202.39,203.0127,202.48,116330
2023-05-01 11:00:00,202.6,202.2505,203.09,202.95,155464
2023-05-01 10:00:00,203.11,201.66,203.11,202.6,197097
2023-04-28 16:00:00,204.16,204.16,204.39,204.39,45483
2023-04-28 15:00:00,204.18,203.64,204.38,204.37,620160
2023-04-28 14:00:00,204.605,203.32,204.95,204.12,191717
2023-04-28 13:00:00,205.41,204.11,205.41,204.59,145653
2023-04-28 12:00:00,205.65,205.14,205.94,205.45,146573
2023-04-28 11:00:00,205.78,205.07,206.14,205.6,173444
2023-04-28 10:00:00,205.65,205.3275,206.61,205.78,227505
2023-04-27 16:00:00,205.64,205.64,205.64,205.64,190793
2023-04-27 15:00:00,205.67,205.03,205.96,205.64,344766
2023-04-27 14:00:00,204.595,204.4,205.6673,205.6673,144081
2023-04-27 13:00:00,204.65,204.445,205.0,204.68,110404
2023-04-27 12:00:00,204.275,204.12,205.08,204.715,98178
2023-04-27 11:00:00,203.6,203.14,204.5812,204.27,114549
2023-04-27 10:00:00,203.575,202.9,204.65,203.53,228004
2023-04-26 16:00:00,200.34,200.34,200.34,200.34,65070
2023-04-26 15:00:00,201.8,200.08,202.24,200.31,389278
2023-04-26 14:00:00,202.5,201.69,202.54,201.8289,135752
2023-04-26 13:00:00,202.68,202.39,203.5,202.5,105366
2023-04-26 12:00:00,203.085,202.51,203.26,202.61,114817
2023-04-26 11:00:00,202.93,202.42,203.495,202.9295,218390
2023-04-26 10:00:00,202.51,201.53,203.6399,202.905,298336
2023-04-25 16:00:00,201.74,201.74,201.74,201.74,22602
2023-04-25 15:00:00,202.47,201.59,202.995,201.84,383675
2023-04-25 14:00:00,202.59,202.35,203.05,202.5,127105
2023-04-25 13:00:00,203.805,202.6,203.95,202.62,114369
2023-04-25 12:00:00,204.43,203.64,205.12,203.82,123825
2023-04-25 11:00:00,202.78,202.66,204.72,204.485,183364
2023-04-25 10:00:00,204.36,202.55,204.48,202.74,132903
2023-04-24 16:00:00,203.94,203.94,203.94,203.94,29126
2023-04-24 15:00:00,202.8,202.7746,204.1,203.95,356766
2023-04-24 14:00:00,204.01,202.65,204.06,202.79,136705
2023-04-24 13:00:00,203.595,203.24,204.19,204.0,92826
2023-04-24 12:00:00,202.805,202.7201,203.71,203.59,96522
2023-04-24 11:00:00,202.18,201.94,202.945,202.8293,94152
2023-04-24 10:00:00,201.86,201.75,202.8019,202.24,200221
2023-04-21 16:00:00,204.14,203.73,204.14,203.73,152458
2023-04-21 15:00:00,203.7204,203.53,204.195,204.14,466327
2023-04-21 14:00:00,203.78,203.41,204.02,203.72,249459
2023-04-21 13:00:00,203.94,203.635,204.09,203.74,254446
