date,open,low,high,close,volume
2023-05-08 11:00:00,173.48,173.23,173.63,173.41,1938061
2023-05-08 10:00:00,172.795,172.7201,173.82,173.47,10798049
2023-05-05 16:00:00,173.56,173.0,173.69,173.49,3759078
2023-05-05 15:00:00,174.15,173.3,174.3,173.62,15172863
2023-05-05 14:00:00,173.8858,173.69,174.18,174.145,7313892
2023-05-05 13:00:00,173.47,173.24,174.09,173.8819,7266260
2023-05-05 12:00:00,173.795,173.21,174.05,173.465,9712611
2023-05-05 11:00:00,173.5648,173.33,174.05,173.7937,10921810
2023-05-05 10:00:00,173.14,170.96,174.2,173.56,20061685
2023-05-04 16:00:00,165.76,165.3,171.47,167.39,12746370
2023-05-04 15:00:00,165.61,165.08,166.34,165.78,13427527
2023-05-04 14:00:00,166.38,165.3,166.4,165.615,5832964
2023-05-04 13:00:00,166.585,166.01,167.04,166.37,5609895
2023-05-04 12:00:00,165.76,165.43,166.64,166.58,5002292
2023-05-04 11:00:00,165.93,165.5184,166.88,165.7766,7387730
2023-05-04 10:00:00,165.16,164.7092,166.23,165.95,9652501
2023-05-03 16:00:00,167.45,165.32,167.6,165.66,5619146
2023-05-03 15:00:00,170.0401,167.16,170.47,167.465,12014883
2023-05-03 14:00:00,169.88,169.05,170.76,170.05,10223862
2023-05-03 13:00:00,169.995,169.7804,170.29,169.89,3697578
2023-05-03 12:00:00,169.9287,169.52,170.17,169.995,3857870
2023-05-03 11:00:00,169.62,169.18,169.9299,169.9214,4416354
2023-05-03 10:00:00,170.75,169.57,170.92,169.625,7820618
2023-05-02 16:00:00,168.54,168.3,168.63,168.41,1340532
2023-05-02 15:00:00,169.03,168.39,169.28,168.55,6951776
2023-05-02 14:00:00,168.68,168.345,169.05,169.03,3426651
2023-05-02 13:00:00,168.38,168.33,168.95,168.6758,4169329
2023-05-02 12:00:00,167.62,167.55,168.52,168.39,4037344
2023-05-02 11:00:00,168.26,167.54,168.3768,167.63,7128548
2023-05-02 10:00:00,169.8,168.02,169.9338,168.27,8776191
2023-05-01 16:00:00,169.59,169.5,169.74,169.52,2268134
2023-05-01 15:00:00,169.53,169.25,169.9,169.56,7249413
2023-05-01 14:00:00,170.145,169.2,170.178,169.5343,4831245
2023-05-01 13:00:00,170.3577,170.0701,170.45,170.1499,4368345
2023-05-01 12:00:00,169.6304,169.5801,170.42,170.35,5319205
2023-05-01 11:00:00,169.515,168.93,170.0,169.65,5203834
2023-05-01 10:00:00,169.47,168.64,169.67,169.5199,7050913
2023-04-28 16:00:00,169.68,169.42,169.77,169.46,2609072
2023-04-28 15:00:00,168.57,168.5219,169.71,169.69,9253151
2023-04-28 14:00:00,168.345,168.12,168.5917,168.5701,4286988
2023-04-28 13:00:00,168.83,168.15,168.89,168.35,4245154
2023-04-28 12:00:00,168.77,168.33,168.97,168.8353,4071064
2023-04-28 11:00:00,168.78,168.03,168.83,168.76,5334129
2023-04-28 10:00:00,168.51,168.23,169.85,168.78,10481732
2023-04-27 16:00:00,168.41,167.5955,169.054,167.87,2380855
2023-04-27 15:00:00,167.875,167.83,168.56,168.4,14221424
2023-04-27 14:00:00,167.25,167.14,167.95,167.8701,5807739
2023-04-27 13:00:00,167.01,166.895,167.46,167.25,4702906
2023-04-27 12:00:00,166.685,166.68,167.09,167.01,4478553
2023-04-27 11:00:00,166.2225,166.12,166.905,166.6886,5934316
2023-04-27 10:00:00,165.435,165.35,166.62,166.2242,7824531
2023-04-26 16:00:00,163.74,163.65,164.5,164.18,1508573
2023-04-26 15:00:00,163.51,163.31,164.19,163.72,8359876
2023-04-26 14:00:00,163.51,163.35,163.87,163.5,3607725
2023-04-26 13:00:00,164.3071,163.38,164.53,163.5181,3765318
2023-04-26 12:00:00,164.86,164.1302,165.28,164.3008,3948915
2023-04-26 11:00:00,164.19,164.09,164.94,164.86,4687926
2023-04-26 10:00:00,164.02,163.265,164.2693,164.185,5912332
